task_id,lane,source_model_path,output_model_path,source_estimated_cost,output_estimated_cost,estimated_cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,source_initializer_bytes,output_initializer_bytes,initializer_bytes_delta,source_initializer_count,output_initializer_count,changed,removed_dead_nodes,removed_unused_initializers,removed_unused_value_info,deduplicated_initializers,constant_gather_tables_pruned,constant_gather_rows_removed,constant_gather_bytes_removed,checker_passed,forbidden_ops_passed,static_shapes_passed,equivalence_passed,equivalence_inputs_checked,equivalence_max_abs_diff,candidate_valid,failure_reason
task159,base_submission,outputs\current_6352_53_stack\base_submission\task159.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task160,base_submission,outputs\current_6352_53_stack\base_submission\task160.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task161,base_submission,outputs\current_6352_53_stack\base_submission\task161.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task162,base_submission,outputs\current_6352_53_stack\base_submission\task162.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task163,base_submission,outputs\current_6352_53_stack\base_submission\task163.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task164,base_submission,outputs\current_6352_53_stack\base_submission\task164.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task165,base_submission,outputs\current_6352_53_stack\base_submission\task165.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task166,base_submission,outputs\current_6352_53_stack\base_submission\task166.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task167,base_submission,outputs\current_6352_53_stack\base_submission\task167.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task168,base_submission,outputs\current_6352_53_stack\base_submission\task168.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task169,base_submission,outputs\current_6352_53_stack\base_submission\task169.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task170,base_submission,outputs\current_6352_53_stack\base_submission\task170.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task171,base_submission,outputs\current_6352_53_stack\base_submission\task171.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task172,base_submission,outputs\current_6352_53_stack\base_submission\task172.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task173,base_submission,outputs\current_6352_53_stack\base_submission\task173.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task174,base_submission,outputs\current_6352_53_stack\base_submission\task174.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task175,base_submission,outputs\current_6352_53_stack\base_submission\task175.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task176,base_submission,outputs\current_6352_53_stack\base_submission\task176.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task177,base_submission,outputs\current_6352_53_stack\base_submission\task177.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task178,base_submission,outputs\current_6352_53_stack\base_submission\task178.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task179,base_submission,outputs\current_6352_53_stack\base_submission\task179.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task180,base_submission,outputs\current_6352_53_stack\base_submission\task180.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task181,base_submission,outputs\current_6352_53_stack\base_submission\task181.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task182,base_submission,outputs\current_6352_53_stack\base_submission\task182.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task183,base_submission,outputs\current_6352_53_stack\base_submission\task183.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task184,base_submission,outputs\current_6352_53_stack\base_submission\task184.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task185,base_submission,outputs\current_6352_53_stack\base_submission\task185.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task186,base_submission,outputs\current_6352_53_stack\base_submission\task186.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task187,base_submission,outputs\current_6352_53_stack\base_submission\task187.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task188,base_submission,outputs\current_6352_53_stack\base_submission\task188.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task189,base_submission,outputs\current_6352_53_stack\base_submission\task189.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task190,base_submission,outputs\current_6352_53_stack\base_submission\task190.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task191,base_submission,outputs\current_6352_53_stack\base_submission\task191.onnx,outputs\candidates\terminal_output_cast_prune_6352_53_base\task191_base_submission_TerminalOutputCastPruned.onnx,709342,691342,-18000,132233,132102,-131,,,0,,,True,1,0,,0,0,0,0,True,True,True,not_run,,,True,
task192,base_submission,outputs\current_6352_53_stack\base_submission\task192.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task193,base_submission,outputs\current_6352_53_stack\base_submission\task193.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task194,base_submission,outputs\current_6352_53_stack\base_submission\task194.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task195,base_submission,outputs\current_6352_53_stack\base_submission\task195.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task196,base_submission,outputs\current_6352_53_stack\base_submission\task196.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task197,base_submission,outputs\current_6352_53_stack\base_submission\task197.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task198,base_submission,outputs\current_6352_53_stack\base_submission\task198.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task199,base_submission,outputs\current_6352_53_stack\base_submission\task199.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task200,base_submission,outputs\current_6352_53_stack\base_submission\task200.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task201,base_submission,outputs\current_6352_53_stack\base_submission\task201.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task202,base_submission,outputs\current_6352_53_stack\base_submission\task202.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task203,base_submission,outputs\current_6352_53_stack\base_submission\task203.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task204,base_submission,outputs\current_6352_53_stack\base_submission\task204.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task205,base_submission,outputs\current_6352_53_stack\base_submission\task205.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task206,base_submission,outputs\current_6352_53_stack\base_submission\task206.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task207,base_submission,outputs\current_6352_53_stack\base_submission\task207.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task208,base_submission,outputs\current_6352_53_stack\base_submission\task208.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task209,base_submission,outputs\current_6352_53_stack\base_submission\task209.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task210,base_submission,outputs\current_6352_53_stack\base_submission\task210.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task211,base_submission,outputs\current_6352_53_stack\base_submission\task211.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task212,base_submission,outputs\current_6352_53_stack\base_submission\task212.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task213,base_submission,outputs\current_6352_53_stack\base_submission\task213.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task214,base_submission,outputs\current_6352_53_stack\base_submission\task214.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task215,base_submission,outputs\current_6352_53_stack\base_submission\task215.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task216,base_submission,outputs\current_6352_53_stack\base_submission\task216.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task217,base_submission,outputs\current_6352_53_stack\base_submission\task217.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task218,base_submission,outputs\current_6352_53_stack\base_submission\task218.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task219,base_submission,outputs\current_6352_53_stack\base_submission\task219.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task220,base_submission,outputs\current_6352_53_stack\base_submission\task220.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task221,base_submission,outputs\current_6352_53_stack\base_submission\task221.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task222,base_submission,outputs\current_6352_53_stack\base_submission\task222.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task223,base_submission,outputs\current_6352_53_stack\base_submission\task223.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task224,base_submission,outputs\current_6352_53_stack\base_submission\task224.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task225,base_submission,outputs\current_6352_53_stack\base_submission\task225.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task226,base_submission,outputs\current_6352_53_stack\base_submission\task226.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task227,base_submission,outputs\current_6352_53_stack\base_submission\task227.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task228,base_submission,outputs\current_6352_53_stack\base_submission\task228.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task229,base_submission,outputs\current_6352_53_stack\base_submission\task229.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task230,base_submission,outputs\current_6352_53_stack\base_submission\task230.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task231,base_submission,outputs\current_6352_53_stack\base_submission\task231.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task232,base_submission,outputs\current_6352_53_stack\base_submission\task232.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task233,base_submission,outputs\current_6352_53_stack\base_submission\task233.onnx,outputs\candidates\terminal_output_cast_prune_6352_53_base\task233_base_submission_TerminalOutputCastPruned.onnx,4896896,4878896,-18000,924370,924311,-59,,,0,,,True,1,0,,0,0,0,0,True,True,True,not_run,,,True,
task234,base_submission,outputs\current_6352_53_stack\base_submission\task234.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task235,base_submission,outputs\current_6352_53_stack\base_submission\task235.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task236,base_submission,outputs\current_6352_53_stack\base_submission\task236.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task237,base_submission,outputs\current_6352_53_stack\base_submission\task237.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task238,base_submission,outputs\current_6352_53_stack\base_submission\task238.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task239,base_submission,outputs\current_6352_53_stack\base_submission\task239.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task240,base_submission,outputs\current_6352_53_stack\base_submission\task240.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task241,base_submission,outputs\current_6352_53_stack\base_submission\task241.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task242,base_submission,outputs\current_6352_53_stack\base_submission\task242.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task243,base_submission,outputs\current_6352_53_stack\base_submission\task243.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task244,base_submission,outputs\current_6352_53_stack\base_submission\task244.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task245,base_submission,outputs\current_6352_53_stack\base_submission\task245.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task246,base_submission,outputs\current_6352_53_stack\base_submission\task246.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task247,base_submission,outputs\current_6352_53_stack\base_submission\task247.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task248,base_submission,outputs\current_6352_53_stack\base_submission\task248.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task249,base_submission,outputs\current_6352_53_stack\base_submission\task249.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task250,base_submission,outputs\current_6352_53_stack\base_submission\task250.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task251,base_submission,outputs\current_6352_53_stack\base_submission\task251.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task252,base_submission,outputs\current_6352_53_stack\base_submission\task252.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task253,base_submission,outputs\current_6352_53_stack\base_submission\task253.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task254,base_submission,outputs\current_6352_53_stack\base_submission\task254.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task255,base_submission,outputs\current_6352_53_stack\base_submission\task255.onnx,outputs\candidates\terminal_output_cast_prune_6352_53_base\task255_base_submission_TerminalOutputCastPruned.onnx,43358268,43340268,-18000,106804,106726,-78,,,0,,,True,1,0,,0,0,0,0,True,True,True,not_run,,,True,
task256,base_submission,outputs\current_6352_53_stack\base_submission\task256.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task257,base_submission,outputs\current_6352_53_stack\base_submission\task257.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task258,base_submission,outputs\current_6352_53_stack\base_submission\task258.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task259,base_submission,outputs\current_6352_53_stack\base_submission\task259.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task260,base_submission,outputs\current_6352_53_stack\base_submission\task260.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task261,base_submission,outputs\current_6352_53_stack\base_submission\task261.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task262,base_submission,outputs\current_6352_53_stack\base_submission\task262.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task263,base_submission,outputs\current_6352_53_stack\base_submission\task263.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task264,base_submission,outputs\current_6352_53_stack\base_submission\task264.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task265,base_submission,outputs\current_6352_53_stack\base_submission\task265.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task266,base_submission,outputs\current_6352_53_stack\base_submission\task266.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task267,base_submission,outputs\current_6352_53_stack\base_submission\task267.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task268,base_submission,outputs\current_6352_53_stack\base_submission\task268.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task269,base_submission,outputs\current_6352_53_stack\base_submission\task269.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task270,base_submission,outputs\current_6352_53_stack\base_submission\task270.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task271,base_submission,outputs\current_6352_53_stack\base_submission\task271.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task272,base_submission,outputs\current_6352_53_stack\base_submission\task272.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task273,base_submission,outputs\current_6352_53_stack\base_submission\task273.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task274,base_submission,outputs\current_6352_53_stack\base_submission\task274.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task275,base_submission,outputs\current_6352_53_stack\base_submission\task275.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task276,base_submission,outputs\current_6352_53_stack\base_submission\task276.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task277,base_submission,outputs\current_6352_53_stack\base_submission\task277.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task278,base_submission,outputs\current_6352_53_stack\base_submission\task278.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task279,base_submission,outputs\current_6352_53_stack\base_submission\task279.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task280,base_submission,outputs\current_6352_53_stack\base_submission\task280.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task281,base_submission,outputs\current_6352_53_stack\base_submission\task281.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task282,base_submission,outputs\current_6352_53_stack\base_submission\task282.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task283,base_submission,outputs\current_6352_53_stack\base_submission\task283.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task284,base_submission,outputs\current_6352_53_stack\base_submission\task284.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task285,base_submission,outputs\current_6352_53_stack\base_submission\task285.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task286,base_submission,outputs\current_6352_53_stack\base_submission\task286.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task287,base_submission,outputs\current_6352_53_stack\base_submission\task287.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task288,base_submission,outputs\current_6352_53_stack\base_submission\task288.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task289,base_submission,outputs\current_6352_53_stack\base_submission\task289.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task290,base_submission,outputs\current_6352_53_stack\base_submission\task290.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task291,base_submission,outputs\current_6352_53_stack\base_submission\task291.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task292,base_submission,outputs\current_6352_53_stack\base_submission\task292.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task293,base_submission,outputs\current_6352_53_stack\base_submission\task293.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task294,base_submission,outputs\current_6352_53_stack\base_submission\task294.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task295,base_submission,outputs\current_6352_53_stack\base_submission\task295.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task296,base_submission,outputs\current_6352_53_stack\base_submission\task296.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task297,base_submission,outputs\current_6352_53_stack\base_submission\task297.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task298,base_submission,outputs\current_6352_53_stack\base_submission\task298.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task299,base_submission,outputs\current_6352_53_stack\base_submission\task299.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task300,base_submission,outputs\current_6352_53_stack\base_submission\task300.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task301,base_submission,outputs\current_6352_53_stack\base_submission\task301.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task302,base_submission,outputs\current_6352_53_stack\base_submission\task302.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task303,base_submission,outputs\current_6352_53_stack\base_submission\task303.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task304,base_submission,outputs\current_6352_53_stack\base_submission\task304.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task305,base_submission,outputs\current_6352_53_stack\base_submission\task305.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task306,base_submission,outputs\current_6352_53_stack\base_submission\task306.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task307,base_submission,outputs\current_6352_53_stack\base_submission\task307.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task308,base_submission,outputs\current_6352_53_stack\base_submission\task308.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task309,base_submission,outputs\current_6352_53_stack\base_submission\task309.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task310,base_submission,outputs\current_6352_53_stack\base_submission\task310.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task311,base_submission,outputs\current_6352_53_stack\base_submission\task311.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task312,base_submission,outputs\current_6352_53_stack\base_submission\task312.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task313,base_submission,outputs\current_6352_53_stack\base_submission\task313.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task314,base_submission,outputs\current_6352_53_stack\base_submission\task314.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task315,base_submission,outputs\current_6352_53_stack\base_submission\task315.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task316,base_submission,outputs\current_6352_53_stack\base_submission\task316.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task317,base_submission,outputs\current_6352_53_stack\base_submission\task317.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task318,base_submission,outputs\current_6352_53_stack\base_submission\task318.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task319,base_submission,outputs\current_6352_53_stack\base_submission\task319.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task320,base_submission,outputs\current_6352_53_stack\base_submission\task320.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task321,base_submission,outputs\current_6352_53_stack\base_submission\task321.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task322,base_submission,outputs\current_6352_53_stack\base_submission\task322.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task323,base_submission,outputs\current_6352_53_stack\base_submission\task323.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task324,base_submission,outputs\current_6352_53_stack\base_submission\task324.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task325,base_submission,outputs\current_6352_53_stack\base_submission\task325.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task326,base_submission,outputs\current_6352_53_stack\base_submission\task326.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task327,base_submission,outputs\current_6352_53_stack\base_submission\task327.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task328,base_submission,outputs\current_6352_53_stack\base_submission\task328.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task329,base_submission,outputs\current_6352_53_stack\base_submission\task329.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task330,base_submission,outputs\current_6352_53_stack\base_submission\task330.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task331,base_submission,outputs\current_6352_53_stack\base_submission\task331.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
